Symbol,Interval,Strategy,EntryType,ExitType,EntryDate,ExitDate,Profit,EntryPrice,ExitPrice
INDUSINDBK,1wk,MACDLong,BUY,CLOSED,1645381800,1646591400,-5.59,955.35,901.9
JSWSTEEL,1wk,MacdNewShort,SELL,CLOSED,1645381800,1648405800,-13.98,632.85,721.35
PEL,1wk,MacdNewShort,SELL,CLOSED,1645381800,1664735400,31.21,1256.39,864.25
PNB,1wk,MacdNewShort,SELL,CLOSED,1645381800,1662921000,-3.31,37.75,39.0
TATACOMM,1wk,MacdNewShort,SELL,CLOSED,1645381800,1655663400,29.65,1236.7,870.05
ULTRACEMCO,1wk,MacdNewShort,SELL,CLOSED,1645381800,1655663400,25.15,6916.6,5177.3
UPL,1wk,MACDShort,SELL,CLOSED,1645381800,1645986600,9.69,724.95,654.7
ABB,1wk,MACDShort,SELL,CLOSED,1644777000,1645381800,5.21,2179.25,2065.65
AMBUJACEM,1wk,MacdNewShort,SELL,CLOSED,1644777000,1655058600,0.75,367.9,365.15
AXISBANK,1wk,MacdNewLong,BUY,CLOSED,1644777000,1648405800,-10.27,803.8,721.25
BHARATFORG,1wk,MacdNewShort,SELL,CLOSED,1644777000,1660501800,-7.9,732.35,790.2
BIOCON,1wk,MacdNewLong,BUY,CLOSED,1644777000,1647196200,-17.61,402.9,331.95
BOSCHLTD,1wk,GoldenCrossLong,BUY,CLOSED,1644777000,1646591400,-9.4,16260.25,14731.45
CHAMBLFERT,1wk,MACDShort,SELL,CLOSED,1644777000,1645986600,4.96,387.9,368.65
DRREDDY,1wk,GoldenCrossLong,BUY,CLOSED,1644777000,1646591400,-11.48,865.08,765.73
GUJGASLTD,1wk,MACDShort,SELL,CLOSED,1644777000,1645381800,-4.17,637.45,664.05
HAVELLS,1wk,MacdNewShort,SELL,CLOSED,1644777000,1660501800,-10.42,1174.75,1297.15
KOTAKBANK,1wk,MacdNewShort,SELL,CLOSED,1644777000,1661106600,-2.67,1828.25,1877.0
LAURUSLABS,1wk,MACDLong,BUY,CLOSED,1644777000,1645986600,-3.45,549.95,530.95
METROPOLIS,1wk,MacdNewShort,SELL,CLOSED,1644777000,1653244200,28.06,2421.65,1742.2
NAVINFLUOR,1wk,MACDShort,SELL,CLOSED,1644777000,1646591400,7.93,3937.7,3625.6
NESTLEIND,1wk,MacdNewShort,SELL,CLOSED,1644777000,1659292200,-8.67,890.76,967.96
PAGEIND,1wk,MACDShort,SELL,CLOSED,1644777000,1645381800,-4.25,39803.3,41496.45
PIDILITIND,1wk,MACDShort,SELL,CLOSED,1644777000,1646591400,7.04,1216.12,1130.47
POWERGRID,1wk,MACDShort,SELL,CLOSED,1644777000,1645381800,5.83,155.85,146.77
RECLTD,1wk,MACDLong,BUY,CLOSED,1644777000,1645381800,-9.14,104.21,94.69
TCS,1wk,MACDShort,SELL,CLOSED,1644777000,1645986600,4.71,3694.95,3520.75
WIPRO,1wk,MacdNewShort,SELL,CLOSED,1644777000,1655663400,27.83,280.73,202.6
CIPLA,1wk,MacdNewLong,BUY,CLOSED,1644172200,1657477800,-1.13,946.1,935.45
COROMANDEL,1wk,GoldenCrossLong,BUY,CLOSED,1644172200,1647801000,7.04,793.55,849.45
ESCORTS,1wk,MACDShort,SELL,CLOSED,1644172200,1649010600,7.49,1835.5,1697.95
GODREJPROP,1wk,MacdNewShort,SELL,CLOSED,1644172200,1677436200,28.3,1506.9,1080.5
JUBLFOOD,1wk,MacdNewShort,SELL,CLOSED,1644172200,1652639400,25.92,641.58,475.3
LICHSGFIN,1wk,MACDLong,BUY,CLOSED,1644172200,1645381800,-5.13,394.85,374.6
MCX,1wk,GoldenCrossLong,BUY,CLOSED,1644172200,1645986600,-11.54,285.57,252.62
MUTHOOTFIN,1wk,MacdNewShort,SELL,CLOSED,1644172200,1655058600,25.22,1420.55,1062.35
PNB,1wk,MacdNewLong,BUY,CLOSED,1644172200,1645381800,-9.04,41.5,37.75
TORNTPHARM,1wk,MacdNewShort,SELL,CLOSED,1644172200,1658082600,-13.16,1341.45,1518.0
AARTIIND,1wk,MACDShort,SELL,CLOSED,1643567400,1645986600,5.89,991.75,933.35
ADANIENT,1wk,MACDShort,SELL,CLOSED,1643567400,1644172200,-3.76,1693.7,1757.3
ASIANPAINT,1wk,MACDShort,SELL,CLOSED,1643567400,1644172200,-4.04,3110.85,3236.65
ASTRAL,1wk,MACDShort,SELL,CLOSED,1643567400,1644172200,-3.82,1575.22,1635.45
AXISBANK,1wk,MACDLong,BUY,CLOSED,1643567400,1644172200,4.43,764.7,798.55
BAJAJ-AUTO,1wk,MACDLong,BUY,CLOSED,1643567400,1646591400,-7.29,3497.2,3242.1
BHEL,1wk,MacdNewShort,SELL,CLOSED,1643567400,1662316200,-2.68,57.75,59.3
BSOFT,1wk,MACDShort,SELL,CLOSED,1643567400,1644172200,-5.01,445.1,467.4
COROMANDEL,1wk,MACDLong,BUY,CLOSED,1643567400,1645986600,-3.59,786.8,758.55
DALBHARAT,1wk,MacdNewShort,SELL,CLOSED,1643567400,1653849000,25.2,1784.7,1334.9
EICHERMOT,1wk,MacdNewShort,SELL,CLOSED,1643567400,1654453800,-2.85,2610.95,2685.25
GAIL,1wk,MACDLong,BUY,CLOSED,1643567400,1645986600,-4.93,94.53,89.87
INDUSTOWER,1wk,MacdNewShort,SELL,CLOSED,1643567400,1652639400,27.76,253.1,182.85
JINDALSTEL,1wk,MACDShort,SELL,CLOSED,1643567400,1644172200,-10.93,382.6,424.4
LALPATHLAB,1wk,MacdNewShort,SELL,CLOSED,1643567400,1653244200,30.43,1411.03,981.62
NAVINFLUOR,1wk,MACDShort,SELL,CLOSED,1643567400,1644172200,-7.11,3862.05,4136.75
SYNGENE,1wk,MacdNewShort,SELL,CLOSED,1643567400,1649615400,-14.22,567.65,648.35
TATACOMM,1wk,MACDShort,SELL,CLOSED,1643567400,1644172200,-3.5,1267.35,1311.75
TORNTPHARM,1wk,MACDShort,SELL,CLOSED,1643567400,1646591400,-3.12,1328.82,1370.25
TRENT,1wk,MACDShort,SELL,CLOSED,1643567400,1644172200,-3.84,1018.3,1057.4
ABBOTINDIA,1wk,MacdNewShort,SELL,CLOSED,1642962600,1656873000,-12.48,16980.85,19100.4
ADANIPORTS,1wk,MACDShort,SELL,CLOSED,1642962600,1649010600,-8.54,723.9,785.75
BANDHANBNK,1wk,MACDLong,BUY,CLOSED,1642962600,1643567400,7.26,295.5,316.95
CUMMINSIND,1wk,MACDShort,SELL,CLOSED,1642962600,1645381800,-5.81,921.3,974.8
EICHERMOT,1wk,MacdNewLong,BUY,CLOSED,1642962600,1643567400,-3.69,2711.1,2610.95
GODREJCP,1wk,MacdNewShort,SELL,CLOSED,1642962600,1659292200,4.2,891.2,853.75
HCLTECH,1wk,MACDShort,SELL,CLOSED,1642962600,1643567400,7.49,1167.95,1080.45
HEROMOTOCO,1wk,MACDLong,BUY,CLOSED,1642962600,1645986600,-6.97,2750.1,2558.4
HINDCOPPER,1wk,MacdNewLong,BUY,CLOSED,1642962600,1645986600,-13.49,131.25,113.55
INFY,1wk,MACDShort,SELL,CLOSED,1642962600,1643567400,5.57,1785.7,1686.2
MFSL,1wk,MacdNewShort,SELL,CLOSED,1642962600,1666549800,25.15,933.25,698.5
NAUKRI,1wk,MacdNewShort,SELL,CLOSED,1642962600,1652639400,27.24,952.52,693.1
NMDC,1wk,MACDLong,BUY,CLOSED,1642962600,1644172200,9.75,35.81,39.3
RAMCOCEM,1wk,MacdNewShort,SELL,CLOSED,1642962600,1652639400,27.25,940.4,684.1
TECHM,1wk,MACDShort,SELL,CLOSED,1642962600,1643567400,11.48,1593.55,1410.65
APOLLOTYRE,1wk,MacdNewLong,BUY,CLOSED,1642357800,1645381800,-10.28,231.6,207.8
AUBANK,1wk,MacdNewLong,BUY,CLOSED,1642357800,1657477800,-7.79,631.2,582.05
BHARATFORG,1wk,MacdNewLong,BUY,CLOSED,1642357800,1644777000,-6.24,781.1,732.35
DALBHARAT,1wk,MacdNewLong,BUY,CLOSED,1642357800,1643567400,-11.33,2012.85,1784.7
DIVISLAB,1wk,MacdNewShort,SELL,CLOSED,1642357800,1668364200,29.14,4616.6,3271.4
EXIDEIND,1wk,MACDLong,BUY,CLOSED,1642357800,1644777000,-5.84,173.9,163.75
HDFCLIFE,1wk,GoldenCrossLong,BUY,CLOSED,1642357800,1643567400,-7.6,671.45,620.45
ICICIGI,1wk,GoldenCrossLong,BUY,CLOSED,1642357800,1645381800,-9.39,1415.55,1282.6
JINDALSTEL,1wk,MacdNewLong,BUY,CLOSED,1642357800,1648405800,26.51,418.65,529.65
M&MFIN,1wk,GoldenCrossLong,BUY,CLOSED,1642357800,1645986600,-11.7,164.9,145.6
MARICO,1wk,MacdNewShort,SELL,CLOSED,1642357800,1651429800,-4.43,499.55,521.7
MCX,1wk,MacdNewShort,SELL,CLOSED,1642357800,1652639400,29.19,325.06,230.18
METROPOLIS,1wk,MACDShort,SELL,CLOSED,1642357800,1642962600,12.93,3053.1,2658.25
PIIND,1wk,MacdNewShort,SELL,CLOSED,1642357800,1658687400,-6.88,2802.25,2995.05
SYNGENE,1wk,GoldenCrossLong,BUY,CLOSED,1642357800,1643567400,-10.3,632.8,567.65
ASHOKLEY,1wk,MacdNewLong,BUY,CLOSED,1641753000,1645986600,-10.88,66.2,59.0
COALINDIA,1wk,MacdNewLong,BUY,CLOSED,1641753000,1650825000,28.8,156.95,202.15
DIXON,1wk,MACDShort,SELL,CLOSED,1641753000,1642962600,5.96,5295.05,4979.25
EICHERMOT,1wk,MACDLong,BUY,CLOSED,1641753000,1642962600,-4.01,2824.4,2711.1
HINDCOPPER,1wk,MACDLong,BUY,CLOSED,1641753000,1643567400,-5.89,131.55,123.8
INDUSTOWER,1wk,GoldenCrossLong,BUY,CLOSED,1641753000,1645986600,-17.84,261.2,214.6
ITC,1wk,GoldenCrossLong,BUY,CLOSED,1641753000,1644172200,7.28,210.3,225.61
KOTAKBANK,1wk,GoldenCrossLong,BUY,CLOSED,1641753000,1646591400,-7.99,1904.25,1752.15
LICHSGFIN,1wk,GoldenCrossLong,BUY,CLOSED,1641753000,1645986600,-9.76,376.0,339.3
M&M,1wk,GoldenCrossLong,BUY,CLOSED,1641753000,1646591400,-11.66,829.0,732.3
MFSL,1wk,MacdNewLong,BUY,CLOSED,1641753000,1642962600,-9.74,1033.95,933.25
MOTHERSON,1wk,MacdNewLong,BUY,CLOSED,1641753000,1642357800,26.35,65.27,82.47
OFSS,1wk,MacdNewShort,SELL,CLOSED,1641753000,1655663400,25.21,4000.3,2991.65
RAMCOCEM,1wk,MacdNewLong,BUY,CLOSED,1641753000,1642962600,-8.55,1028.35,940.4
RECLTD,1wk,GoldenCrossLong,BUY,CLOSED,1641753000,1645381800,-7.44,102.3,94.69
SIEMENS,1wk,MACDShort,SELL,CLOSED,1641753000,1642357800,-5.25,1335.45,1405.6
SYNGENE,1wk,MacdNewLong,BUY,CLOSED,1641753000,1643567400,-10.1,631.45,567.65
ASHOKLEY,1wk,MacdNewShort,SELL,CLOSED,1641148200,1641753000,-8.13,61.22,66.2
COALINDIA,1wk,MacdNewShort,SELL,CLOSED,1641148200,1641753000,-7.46,146.05,156.95
DALBHARAT,1wk,MacdNewShort,SELL,CLOSED,1641148200,1642357800,-8.93,1847.9,2012.85
DRREDDY,1wk,MACDLong,BUY,CLOSED,1641148200,1641753000,-4.05,981.4,941.68
GLENMARK,1wk,MACDLong,BUY,CLOSED,1641148200,1641753000,-3.39,528.55,510.65
LUPIN,1wk,MACDLong,BUY,CLOSED,1641148200,1641753000,-3.65,950.75,916.05
MANAPPURAM,1wk,MacdNewShort,SELL,CLOSED,1641148200,1645381800,26.12,164.6,121.6
SHRIRAMFIN,1wk,MacdNewShort,SELL,CLOSED,1641148200,1658082600,-8.02,243.4,262.93
SUNTV,1wk,MacdNewShort,SELL,CLOSED,1641148200,1662316200,-3.71,500.1,518.65
SYNGENE,1wk,MACDLong,BUY,CLOSED,1641148200,1642962600,-3.63,619.9,597.4
TATACONSUM,1wk,MacdNewShort,SELL,CLOSED,1641148200,1650220200,-9.97,743.45,817.6
APOLLOHOSP,1wk,MACDShort,SELL,CLOSED,1640543400,1641148200,-3.53,4842.5,5013.4
AUBANK,1wk,MacdNewShort,SELL,CLOSED,1640543400,1642357800,-22.83,513.88,631.2
BHARATFORG,1wk,MacdNewShort,SELL,CLOSED,1640543400,1642357800,-13.06,690.9,781.1
CANBK,1wk,MACDShort,SELL,CLOSED,1640543400,1641148200,-3.09,38.79,39.99
CONCOR,1wk,MacdNewShort,SELL,CLOSED,1640543400,1649615400,-16.78,602.25,703.3
CROMPTON,1wk,MacdNewShort,SELL,CLOSED,1640543400,1662316200,8.34,431.2,395.25
DABUR,1wk,MacdNewShort,SELL,CLOSED,1640543400,1659897000,-2.74,563.7,579.15
HDFCBANK,1wk,MacdNewShort,SELL,CLOSED,1640543400,1661711400,-1.82,719.45,732.55
IEX,1wk,MACDShort,SELL,CLOSED,1640543400,1641753000,-4.03,250.75,260.85
MARUTI,1wk,MACDShort,SELL,CLOSED,1640543400,1641753000,-8.05,7317.1,7906.0
MOTHERSON,1wk,MacdNewShort,SELL,CLOSED,1640543400,1641753000,-11.25,58.67,65.27
PNB,1wk,MacdNewShort,SELL,CLOSED,1640543400,1644172200,-12.62,36.85,41.5
TATAPOWER,1wk,MACDShort,SELL,CLOSED,1640543400,1641753000,-6.0,216.8,229.8
TATASTEEL,1wk,MacdNewShort,SELL,CLOSED,1640543400,1647196200,-16.7,111.54,130.17
TVSMOTOR,1wk,MACDShort,SELL,CLOSED,1640543400,1641753000,-5.0,610.5,641.05
ABCAPITAL,1wk,MacdNewLong,BUY,CLOSED,1639938600,1646591400,-11.49,116.6,103.2
BANKBARODA,1wk,MACDShort,SELL,CLOSED,1639938600,1640543400,6.42,84.9,79.45
BHARTIARTL,1wk,MACDShort,SELL,CLOSED,1639938600,1641753000,-5.8,666.05,704.7
BOSCHLTD,1wk,MACDShort,SELL,CLOSED,1639938600,1641148200,-7.57,16101.2,17320.25
CIPLA,1wk,MacdNewShort,SELL,CLOSED,1639938600,1644172200,-9.99,860.2,946.1
GRANULES,1wk,MACDLong,BUY,CLOSED,1639938600,1642357800,10.58,323.4,357.6
ICICIPRULI,1wk,MacdNewShort,SELL,CLOSED,1639938600,1660501800,-0.43,556.4,558.8
INDHOTEL,1wk,MACDShort,SELL,CLOSED,1639938600,1640543400,7.46,190.9,176.65
M&M,1wk,MACDShort,SELL,CLOSED,1639938600,1642357800,-5.58,834.6,881.2
M&MFIN,1wk,MacdNewShort,SELL,CLOSED,1639938600,1650220200,-21.22,150.1,181.95
MFSL,1wk,MacdNewShort,SELL,CLOSED,1639938600,1641753000,-9.26,946.35,1033.95
PFC,1wk,MacdNewShort,SELL,CLOSED,1639938600,1661711400,-1.13,95.32,96.4
RAMCOCEM,1wk,MacdNewShort,SELL,CLOSED,1639938600,1641753000,-4.96,979.75,1028.35
SHRIRAMFIN,1wk,MACDShort,SELL,CLOSED,1639938600,1640543400,7.55,254.74,235.51
SUNTV,1wk,MACDShort,SELL,CLOSED,1639938600,1640543400,4.75,516.25,491.75
AUROPHARMA,1wk,MACDLong,BUY,CLOSED,1639333800,1639938600,-3.51,704.35,679.6
FEDERALBNK,1wk,MACDShort,SELL,CLOSED,1639333800,1639938600,7.99,92.6,85.2
INDUSINDBK,1wk,MacdNewShort,SELL,CLOSED,1639333800,1660501800,-14.36,944.75,1080.45
INDUSTOWER,1wk,MACDShort,SELL,CLOSED,1639333800,1639938600,7.7,273.35,252.3
ONGC,1wk,MACDShort,SELL,CLOSED,1639333800,1639938600,5.52,147.55,139.4
PETRONET,1wk,MACDLong,BUY,CLOSED,1639333800,1639938600,-5.64,228.6,215.7
SBICARD,1wk,MacdNewShort,SELL,CLOSED,1639333800,1655663400,25.63,921.95,685.7
TITAN,1wk,MACDShort,SELL,CLOSED,1639333800,1641148200,-7.82,2339.35,2522.4
ABCAPITAL,1wk,MACDLong,BUY,CLOSED,1638729000,1639333800,6.65,116.5,124.25
APOLLOTYRE,1wk,MacdNewShort,SELL,CLOSED,1638729000,1642357800,-10.29,210.0,231.6
ASHOKLEY,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-6.0,60.33,63.95
BATAINDIA,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-7.28,1895.4,2033.3
BRITANNIA,1wk,MacdNewShort,SELL,CLOSED,1638729000,1657477800,-7.41,3553.75,3816.95
CHOLAFIN,1wk,MACDShort,SELL,CLOSED,1638729000,1639938600,10.13,567.85,510.35
DLF,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-8.52,386.2,419.1
GODREJPROP,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-3.92,2020.1,2099.2
GRASIM,1wk,MACDShort,SELL,CLOSED,1638729000,1640543400,5.46,1697.15,1604.52
HDFCLIFE,1wk,MacdNewShort,SELL,CLOSED,1638729000,1671388200,16.75,690.95,575.2
HINDPETRO,1wk,MACDShort,SELL,CLOSED,1638729000,1641753000,-7.2,199.0,213.33
INDIGO,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-6.5,1875.65,1997.6
IOC,1wk,MACDShort,SELL,CLOSED,1638729000,1639938600,7.66,81.47,75.23
IRCTC,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-4.64,819.9,857.95
ITC,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-6.52,213.43,227.34
JINDALSTEL,1wk,MacdNewShort,SELL,CLOSED,1638729000,1642357800,-16.47,359.45,418.65
KOTAKBANK,1wk,MACDShort,SELL,CLOSED,1638729000,1639938600,6.29,1914.2,1793.8
M&MFIN,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-3.65,161.55,167.45
MCX,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-7.13,324.07,347.18
OBEROIRLTY,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-5.96,855.05,906.0
SAIL,1wk,MacdNewShort,SELL,CLOSED,1638729000,1653849000,28.65,104.0,74.2
SBIN,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-4.55,473.15,494.7
SHREECEM,1wk,MacdNewShort,SELL,CLOSED,1638729000,1655058600,25.99,25914.05,19178.85
SUNTV,1wk,MACDShort,SELL,CLOSED,1638729000,1639333800,-4.26,528.0,550.5
TRENT,1wk,MACDShort,SELL,CLOSED,1638729000,1641148200,-4.31,1020.95,1065.0
ACC,1wk,MACDShort,SELL,CLOSED,1638124200,1639938600,4.17,2311.5,2215.05
AXISBANK,1wk,MacdNewShort,SELL,CLOSED,1638124200,1644777000,-21.47,661.75,803.8
Nifty Bank,1wk,MACDShort,SELL,CLOSED,1638124200,1641753000,-4.76,36025.5,37739.6
BEL,1wk,MACDShort,SELL,CLOSED,1638124200,1638729000,-4.25,66.07,68.88
BHEL,1wk,MACDShort,SELL,CLOSED,1638124200,1639333800,-8.58,59.45,64.55
CANFINHOME,1wk,MACDShort,SELL,CLOSED,1638124200,1639938600,6.42,587.55,549.8
CUB,1wk,MacdNewShort,SELL,CLOSED,1638124200,1658687400,-10.92,147.9,164.05
EICHERMOT,1wk,MacdNewShort,SELL,CLOSED,1638124200,1642962600,-11.39,2433.9,2711.1
Nifty Financial Services,1wk,MACDShort,SELL,CLOSED,1638124200,1639333800,-3.13,17614.7,18165.55
GAIL,1wk,MacdNewShort,SELL,CLOSED,1638124200,1647196200,-14.07,89.07,101.6
GNFC,1wk,MACDShort,SELL,CLOSED,1638124200,1639938600,-4.92,412.8,433.1
HINDUNILVR,1wk,MacdNewShort,SELL,CLOSED,1638124200,1657477800,-6.93,2335.1,2496.85
ICICIBANK,1wk,MACDShort,SELL,CLOSED,1638124200,1639333800,-4.96,722.2,758.0
ICICIGI,1wk,MacdNewShort,SELL,CLOSED,1638124200,1673202600,12.52,1453.65,1271.7
INDIAMART,1wk,MacdNewShort,SELL,CLOSED,1638124200,1643567400,33.87,3648.52,2412.8
IPCALAB,1wk,MacdNewShort,SELL,CLOSED,1638124200,1682879400,29.55,1008.08,710.15
JKCEMENT,1wk,MACDShort,SELL,CLOSED,1638124200,1639333800,-5.36,3242.8,3416.75
MANAPPURAM,1wk,MACDShort,SELL,CLOSED,1638124200,1639333800,-5.16,168.45,177.15
MOTHERSON,1wk,MACDShort,SELL,CLOSED,1638124200,1639333800,-5.68,59.15,62.51
MUTHOOTFIN,1wk,MACDShort,SELL,CLOSED,1638124200,1639333800,-3.56,1440.65,1491.95
NTPC,1wk,MACDShort,SELL,CLOSED,1638124200,1640543400,5.9,128.85,121.25
PERSISTENT,1wk,MACDShort,SELL,CLOSED,1638124200,1638729000,-10.93,1954.55,2168.12
PNB,1wk,MACDShort,SELL,CLOSED,1638124200,1639333800,-5.84,38.5,40.75
RECLTD,1wk,MacdNewShort,SELL,CLOSED,1638124200,1661106600,-7.55,97.54,104.9
RELIANCE,1wk,MACDShort,SELL,CLOSED,1638124200,1642357800,-5.24,1113.41,1171.75
SIEMENS,1wk,MACDShort,SELL,CLOSED,1638124200,1638729000,-4.29,1230.35,1283.09
UBL,1wk,MACDShort,SELL,CLOSED,1638124200,1639333800,-6.27,1501.75,1595.85
VOLTAS,1wk,MACDShort,SELL,CLOSED,1638124200,1638729000,-7.07,1164.3,1246.6
BIOCON,1wk,MACDLong,BUY,CLOSED,1637519400,1639938600,-3.73,366.95,353.25
COALINDIA,1wk,MACDShort,SELL,CLOSED,1637519400,1638729000,-4.14,153.4,159.75
HDFCBANK,1wk,MACDShort,SELL,CLOSED,1637519400,1639938600,4.31,769.7,736.53
INDUSINDBK,1wk,MACDShort,SELL,CLOSED,1637519400,1638124200,10.58,1008.45,901.8
Nifty 50,1wk,MACDShort,SELL,CLOSED,1637519400,1638124200,4.16,17764.8,17026.45
PFC,1wk,MACDShort,SELL,CLOSED,1637519400,1638124200,8.03,103.56,95.24
RAMCOCEM,1wk,MACDShort,SELL,CLOSED,1637519400,1638124200,5.23,1005.15,952.55
SBICARD,1wk,MACDShort,SELL,CLOSED,1637519400,1638124200,7.1,1028.95,955.9
TATACHEM,1wk,MACDShort,SELL,CLOSED,1637519400,1638124200,7.74,925.35,853.7
BAJFINANCE,1wk,MACDShort,SELL,CLOSED,1636914600,1638124200,10.19,757.91,680.71
CHAMBLFERT,1wk,MACDShort,SELL,CLOSED,1636914600,1637519400,-5.81,345.3,365.35
JINDALSTEL,1wk,MACDShort,SELL,CLOSED,1636914600,1637519400,7.14,398.5,370.05
LAURUSLABS,1wk,MacdNewShort,SELL,CLOSED,1636914600,1647196200,-27.75,452.45,578.0
POWERGRID,1wk,MACDShort,SELL,CLOSED,1636914600,1637519400,-5.77,136.5,144.38
AARTIIND,1wk,MACDShort,SELL,CLOSED,1636309800,1641148200,-4.8,958.55,1004.6
ABBOTINDIA,1wk,MACDShort,SELL,CLOSED,1636309800,1638729000,6.39,20295.05,18997.7
BEL,1wk,MACDShort,SELL,CLOSED,1636309800,1636914600,-10.78,67.28,74.53
BERGEPAINT,1wk,MacdNewShort,SELL,CLOSED,1636309800,1655663400,26.51,635.83,467.29
GAIL,1wk,MACDShort,SELL,CLOSED,1636309800,1637519400,6.96,101.0,93.97
HCLTECH,1wk,MACDShort,SELL,CLOSED,1636309800,1637519400,5.32,1183.1,1120.2
INDIAMART,1wk,MACDShort,SELL,CLOSED,1636309800,1637519400,-4.02,3665.45,3812.7
LICHSGFIN,1wk,MACDLong,BUY,CLOSED,1636309800,1637519400,-4.92,426.8,405.8
NAUKRI,1wk,MACDShort,SELL,CLOSED,1636309800,1636914600,-4.78,1222.87,1281.3
POLYCAB,1wk,MACDShort,SELL,CLOSED,1636309800,1636914600,-7.7,2337.55,2517.45
SRF,1wk,MACDShort,SELL,CLOSED,1636309800,1637519400,-4.22,2099.25,2187.9
SUNPHARMA,1wk,MACDShort,SELL,CLOSED,1636309800,1638729000,5.49,795.45,751.8
SYNGENE,1wk,MacdNewShort,SELL,CLOSED,1636309800,1641753000,-14.19,553.0,631.45
ADANIPORTS,1wk,MACDShort,SELL,CLOSED,1635705000,1636914600,-8.27,693.0,750.3
ALKEM,1wk,MACDShort,SELL,CLOSED,1635705000,1638729000,4.76,3610.65,3438.8
APOLLOTYRE,1wk,MACDShort,SELL,CLOSED,1635705000,1636309800,-4.53,212.9,222.55
ATUL,1wk,MACDShort,SELL,CLOSED,1635705000,1636914600,4.75,9128.4,8695.05
AXISBANK,1wk,MACDShort,SELL,CLOSED,1635705000,1637519400,4.8,742.0,706.35
BPCL,1wk,MacdNewShort,SELL,CLOSED,1635705000,1655663400,27.94,208.85,150.5
COFORGE,1wk,MACDShort,SELL,CLOSED,1635705000,1636309800,-4.33,974.09,1016.28
COLPAL,1wk,MacdNewShort,SELL,CLOSED,1635705000,1650825000,-3.87,1542.6,1602.35
COROMANDEL,1wk,MacdNewShort,SELL,CLOSED,1635705000,1649615400,-6.06,785.6,833.2
CUB,1wk,MacdNewLong,BUY,CLOSED,1635705000,1638124200,-12.04,168.15,147.9
DEEPAKNTR,1wk,MACDShort,SELL,CLOSED,1635705000,1636914600,-5.56,2230.35,2354.25
EICHERMOT,1wk,MACDShort,SELL,CLOSED,1635705000,1636309800,-7.12,2484.8,2661.6
HAVELLS,1wk,MACDShort,SELL,CLOSED,1635705000,1636914600,-8.69,1262.95,1372.7
HDFCLIFE,1wk,MACDShort,SELL,CLOSED,1635705000,1636914600,-5.9,680.45,720.6
HINDALCO,1wk,MACDShort,SELL,CLOSED,1635705000,1637519400,4.24,459.8,440.3
RECLTD,1wk,MACDShort,SELL,CLOSED,1635705000,1636309800,-3.12,111.49,114.97
TCS,1wk,MACDShort,SELL,CLOSED,1635705000,1636309800,-3.26,3397.75,3508.65
TVSMOTOR,1wk,MacdNewLong,BUY,CLOSED,1635705000,1647196200,-12.22,662.55,581.6
WIPRO,1wk,MACDShort,SELL,CLOSED,1635705000,1639938600,-3.72,323.38,335.4
ASIANPAINT,1wk,MACDShort,SELL,CLOSED,1635100200,1635705000,-3.95,2982.4,3100.1
BRITANNIA,1wk,MACDShort,SELL,CLOSED,1635100200,1639938600,4.17,3690.0,3536.15
CROMPTON,1wk,MACDShort,SELL,CLOSED,1635100200,1638124200,6.56,468.1,437.4
HDFCAMC,1wk,MacdNewShort,SELL,CLOSED,1635100200,1645986600,25.18,1390.7,1040.47
HINDUNILVR,1wk,MACDShort,SELL,CLOSED,1635100200,1638124200,4.85,2454.1,2335.1
ICICIGI,1wk,MACDShort,SELL,CLOSED,1635100200,1639333800,4.04,1500.55,1439.9
IPCALAB,1wk,MACDShort,SELL,CLOSED,1635100200,1635705000,6.03,1139.93,1071.2
JUBLFOOD,1wk,MACDShort,SELL,CLOSED,1635100200,1636914600,-8.17,740.25,800.75
MARUTI,1wk,MacdNewLong,BUY,CLOSED,1635100200,1652034600,-1.75,7408.9,7279.25
NESTLEIND,1wk,MACDShort,SELL,CLOSED,1635100200,1641148200,-3.68,950.34,985.28
OFSS,1wk,MACDShort,SELL,CLOSED,1635100200,1638124200,8.07,4548.8,4181.8
PEL,1wk,MACDShort,SELL,CLOSED,1635100200,1636309800,-6.17,1503.72,1596.56
PIDILITIND,1wk,MACDShort,SELL,CLOSED,1635100200,1636309800,-3.95,1158.2,1204.0
SBILIFE,1wk,MACDShort,SELL,CLOSED,1635100200,1641753000,-4.3,1167.2,1217.4
SHRIRAMFIN,1wk,MacdNewLong,BUY,CLOSED,1635100200,1641148200,-19.86,303.72,243.4
TVSMOTOR,1wk,MACDLong,BUY,CLOSED,1635100200,1635705000,6.9,619.8,662.55
ABB,1wk,MACDShort,SELL,CLOSED,1634495400,1635100200,-4.96,1819.0,1909.3
